distribution_type,distribution_downloadURL,distribution_mediaType,distribution_describedBy,distribution_describedByType,title,description,modified,accessLevel,identifier,landingPage
dcat:Distribution,https://opendata.maryland.gov/api/views/65qq-j35q/rows.json?accessType=DOWNLOAD,application/json,https://opendata.maryland.gov/api/views/65qq-j35q/columns.json,application/json,MD COVID-19 - Total Confirmed Deaths by Date of Death,"<b>Summary</b>
The cumulative number of confirmed COVID-19 deaths among Maryland residents, by date of death.

<b>Description</b>
The MD COVID-19 - Total Confirmed Deaths by Date of Death data layer is a collection of the statewide confirmed COVID-19 related deaths that have been reported each day by the Vital Statistics Administration by date of death. A death is classified as confirmed if the person had a laboratory-confirmed positive COVID-19 test result. Some data on deaths may be unavailable due to the time lag between the death, typically reported by a hospital or other facility, and the submission of the complete death certificate. Probable deaths are available from the MD COVID-19 - Total Probable Deaths by Date of Death data layer.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/65qq-j35q,https://opendata.maryland.gov/d/65qq-j35q
dcat:Distribution,https://opendata.maryland.gov/api/views/65qq-j35q/rows.xml?accessType=DOWNLOAD,application/xml,https://opendata.maryland.gov/api/views/65qq-j35q/columns.svc,application/xml,MD COVID-19 - Total Confirmed Deaths by Date of Death,"<b>Summary</b>
The cumulative number of confirmed COVID-19 deaths among Maryland residents, by date of death.

<b>Description</b>
The MD COVID-19 - Total Confirmed Deaths by Date of Death data layer is a collection of the statewide confirmed COVID-19 related deaths that have been reported each day by the Vital Statistics Administration by date of death. A death is classified as confirmed if the person had a laboratory-confirmed positive COVID-19 test result. Some data on deaths may be unavailable due to the time lag between the death, typically reported by a hospital or other facility, and the submission of the complete death certificate. Probable deaths are available from the MD COVID-19 - Total Probable Deaths by Date of Death data layer.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/65qq-j35q,https://opendata.maryland.gov/d/65qq-j35q
dcat:Distribution,https://opendata.maryland.gov/api/views/65r5-xm8s/rows.csv?accessType=DOWNLOAD,text/csv,nan,nan,MD COVID-19 - Testing Volume,"<b>Summary</b>
The daily cumulative total of COVID-19 tests administered in Maryland and the average percent daily positive rate.

<b>Description</b>
Testing volume data represent the static daily total of PCR COVID-19 tests electronically reported for Maryland residents; this count does not include test results submitted by labs and other clinical facilities through non-electronic means. The percent positive rate is a seven-day rolling average of positive results as a percentage of all tests. Data are lectronic lab reports from NEDDSS.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/65r5-xm8s,https://opendata.maryland.gov/d/65r5-xm8s
dcat:Distribution,https://opendata.maryland.gov/api/views/65r5-xm8s/rows.rdf?accessType=DOWNLOAD,application/rdf+xml,https://opendata.maryland.gov/api/views/65r5-xm8s/columns.rdf,application/rdf+xml,MD COVID-19 - Testing Volume,"<b>Summary</b>
The daily cumulative total of COVID-19 tests administered in Maryland and the average percent daily positive rate.

<b>Description</b>
Testing volume data represent the static daily total of PCR COVID-19 tests electronically reported for Maryland residents; this count does not include test results submitted by labs and other clinical facilities through non-electronic means. The percent positive rate is a seven-day rolling average of positive results as a percentage of all tests. Data are lectronic lab reports from NEDDSS.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/65r5-xm8s,https://opendata.maryland.gov/d/65r5-xm8s
dcat:Distribution,https://opendata.maryland.gov/api/views/65r5-xm8s/rows.json?accessType=DOWNLOAD,application/json,https://opendata.maryland.gov/api/views/65r5-xm8s/columns.json,application/json,MD COVID-19 - Testing Volume,"<b>Summary</b>
The daily cumulative total of COVID-19 tests administered in Maryland and the average percent daily positive rate.

<b>Description</b>
Testing volume data represent the static daily total of PCR COVID-19 tests electronically reported for Maryland residents; this count does not include test results submitted by labs and other clinical facilities through non-electronic means. The percent positive rate is a seven-day rolling average of positive results as a percentage of all tests. Data are lectronic lab reports from NEDDSS.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/65r5-xm8s,https://opendata.maryland.gov/d/65r5-xm8s
dcat:Distribution,https://opendata.maryland.gov/api/views/65r5-xm8s/rows.xml?accessType=DOWNLOAD,application/xml,https://opendata.maryland.gov/api/views/65r5-xm8s/columns.svc,application/xml,MD COVID-19 - Testing Volume,"<b>Summary</b>
The daily cumulative total of COVID-19 tests administered in Maryland and the average percent daily positive rate.

<b>Description</b>
Testing volume data represent the static daily total of PCR COVID-19 tests electronically reported for Maryland residents; this count does not include test results submitted by labs and other clinical facilities through non-electronic means. The percent positive rate is a seven-day rolling average of positive results as a percentage of all tests. Data are lectronic lab reports from NEDDSS.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/65r5-xm8s,https://opendata.maryland.gov/d/65r5-xm8s
dcat:Distribution,https://opendata.maryland.gov/api/views/6wn5-z595/rows.csv?accessType=DOWNLOAD,text/csv,nan,nan,MD COVID-19 - Confirmed Deaths by Gender Distribution,"<b>Summary</b>
The cumulative number of confirmed COVID-19 deaths among Maryland residents by gender: Female; Male; Unknown.

<b>Description</b>
The MD COVID-19 - Confirmed Deaths by Gender Distribution data layer is a collection of the statewide confirmed and probable COVID-19 related deaths that have been reported each day by the Vital Statistics Administration by gender. A death is classified as confirmed if the person had a laboratory-confirmed positive COVID-19 test result. Some data on deaths may be unavailable due to the time lag between the death, typically reported by a hospital or other facility, and the submission of the complete death certificate. Probable deaths are available from the MD COVID-19 - Probable Deaths by Gender Distribution data layer.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/6wn5-z595,https://opendata.maryland.gov/d/6wn5-z595
dcat:Distribution,https://opendata.maryland.gov/api/views/6wn5-z595/rows.rdf?accessType=DOWNLOAD,application/rdf+xml,https://opendata.maryland.gov/api/views/6wn5-z595/columns.rdf,application/rdf+xml,MD COVID-19 - Confirmed Deaths by Gender Distribution,"<b>Summary</b>
The cumulative number of confirmed COVID-19 deaths among Maryland residents by gender: Female; Male; Unknown.

<b>Description</b>
The MD COVID-19 - Confirmed Deaths by Gender Distribution data layer is a collection of the statewide confirmed and probable COVID-19 related deaths that have been reported each day by the Vital Statistics Administration by gender. A death is classified as confirmed if the person had a laboratory-confirmed positive COVID-19 test result. Some data on deaths may be unavailable due to the time lag between the death, typically reported by a hospital or other facility, and the submission of the complete death certificate. Probable deaths are available from the MD COVID-19 - Probable Deaths by Gender Distribution data layer.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/6wn5-z595,https://opendata.maryland.gov/d/6wn5-z595
dcat:Distribution,https://opendata.maryland.gov/api/views/6wn5-z595/rows.json?accessType=DOWNLOAD,application/json,https://opendata.maryland.gov/api/views/6wn5-z595/columns.json,application/json,MD COVID-19 - Confirmed Deaths by Gender Distribution,"<b>Summary</b>
The cumulative number of confirmed COVID-19 deaths among Maryland residents by gender: Female; Male; Unknown.

<b>Description</b>
The MD COVID-19 - Confirmed Deaths by Gender Distribution data layer is a collection of the statewide confirmed and probable COVID-19 related deaths that have been reported each day by the Vital Statistics Administration by gender. A death is classified as confirmed if the person had a laboratory-confirmed positive COVID-19 test result. Some data on deaths may be unavailable due to the time lag between the death, typically reported by a hospital or other facility, and the submission of the complete death certificate. Probable deaths are available from the MD COVID-19 - Probable Deaths by Gender Distribution data layer.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/6wn5-z595,https://opendata.maryland.gov/d/6wn5-z595
dcat:Distribution,https://opendata.maryland.gov/api/views/6wn5-z595/rows.xml?accessType=DOWNLOAD,application/xml,https://opendata.maryland.gov/api/views/6wn5-z595/columns.svc,application/xml,MD COVID-19 - Confirmed Deaths by Gender Distribution,"<b>Summary</b>
The cumulative number of confirmed COVID-19 deaths among Maryland residents by gender: Female; Male; Unknown.

<b>Description</b>
The MD COVID-19 - Confirmed Deaths by Gender Distribution data layer is a collection of the statewide confirmed and probable COVID-19 related deaths that have been reported each day by the Vital Statistics Administration by gender. A death is classified as confirmed if the person had a laboratory-confirmed positive COVID-19 test result. Some data on deaths may be unavailable due to the time lag between the death, typically reported by a hospital or other facility, and the submission of the complete death certificate. Probable deaths are available from the MD COVID-19 - Probable Deaths by Gender Distribution data layer.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/6wn5-z595,https://opendata.maryland.gov/d/6wn5-z595
dcat:Distribution,https://opendata.maryland.gov/api/views/ac5u-fu2p/rows.csv?accessType=DOWNLOAD,text/csv,nan,nan,MD COVID-19 - Number of Persons Tested Negative,"<b>Summary</b>
The cumulative number of Maryland residents who tested negative for COVID-19.

<b>Description</b>
The MD COVID-19 - Number of Persons Tested Negative data layer is a collection of the number of people statewide who have tested negative for COVID-19 reported each day by each local health department via the NEDSS system.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/ac5u-fu2p,https://opendata.maryland.gov/d/ac5u-fu2p
dcat:Distribution,https://opendata.maryland.gov/api/views/ac5u-fu2p/rows.rdf?accessType=DOWNLOAD,application/rdf+xml,https://opendata.maryland.gov/api/views/ac5u-fu2p/columns.rdf,application/rdf+xml,MD COVID-19 - Number of Persons Tested Negative,"<b>Summary</b>
The cumulative number of Maryland residents who tested negative for COVID-19.

<b>Description</b>
The MD COVID-19 - Number of Persons Tested Negative data layer is a collection of the number of people statewide who have tested negative for COVID-19 reported each day by each local health department via the NEDSS system.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/ac5u-fu2p,https://opendata.maryland.gov/d/ac5u-fu2p
dcat:Distribution,https://opendata.maryland.gov/api/views/ac5u-fu2p/rows.json?accessType=DOWNLOAD,application/json,https://opendata.maryland.gov/api/views/ac5u-fu2p/columns.json,application/json,MD COVID-19 - Number of Persons Tested Negative,"<b>Summary</b>
The cumulative number of Maryland residents who tested negative for COVID-19.

<b>Description</b>
The MD COVID-19 - Number of Persons Tested Negative data layer is a collection of the number of people statewide who have tested negative for COVID-19 reported each day by each local health department via the NEDSS system.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/ac5u-fu2p,https://opendata.maryland.gov/d/ac5u-fu2p
dcat:Distribution,https://opendata.maryland.gov/api/views/ac5u-fu2p/rows.xml?accessType=DOWNLOAD,application/xml,https://opendata.maryland.gov/api/views/ac5u-fu2p/columns.svc,application/xml,MD COVID-19 - Number of Persons Tested Negative,"<b>Summary</b>
The cumulative number of Maryland residents who tested negative for COVID-19.

<b>Description</b>
The MD COVID-19 - Number of Persons Tested Negative data layer is a collection of the number of people statewide who have tested negative for COVID-19 reported each day by each local health department via the NEDSS system.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/ac5u-fu2p,https://opendata.maryland.gov/d/ac5u-fu2p
